label,text,extracted_symp
psoriasis,My fingers and soles have pretty thick skin that is cracked severely. These fractures hurt and bleed frequently. The fractures are itchy and covered with scales.,"cracked skin, fractures, itchiness, scales"
psoriasis,"The rash on my skin has spread to other parts of my body, including my chest and abdomen. It is itchy and uncomfortable, and it is often worse at night. I am also facing skin peeling.","itchy, skin_peeling, rash, worse_at_night"
psoriasis,"My skin has a silvery film, particularly on my back, arms and scalp. This dusting is composed of tiny scales that easily peel off when scratched.","silvery_film, scales, peeling"
psoriasis,"My nails are slightly dented. Even my joints are now experiencing excruciating discomfort. My skin has a silver-like powder, especially on my back and elbows. ","dented_nails, joint_pain, skin_powder"
psoriasis,"I have red and inflammatory skin around my mouth, nose, and eyes. It is frequently irritating and unpleasant. Recently, it has got very painful.","redness, inflammation, pain"
psoriasis,I've had trouble sleeping because of the itching and pain produced by the rash. My nails have little dents. I am also experiencing skin peeling in different parts of my body.,"itching, pain, rash, skin_peeling"
psoriasis,"My skin has changed from being less sensitive to being more sensitive. My skin has a silvery coating, especially on my back, elbows and knees.","sensitivity, silver_coating"
psoriasis,"My skin rash gets worse in the winter when the air is dry. To keep my skin moisturized, I have to moisturize more regularly and use humidifiers. I am also facing joint pain.","skin_rash, joint_pain"
psoriasis,"My skin has a silvery layer over it, especially on my back and arms. This dusting is made up of small scales that peel off readily when rubbed. Also, there are rashes all over my body.","scales, skin_rash, peeling"
psoriasis,My skin is extremely sensitive and quickly irritated by changes in temperature or humidity. My nails have developed dents on them. I am worried about this sudden change.,"sensitivity, irritation, dents"
psoriasis,"My nails are starting to have small pits on them. I am worried and don't know what is causing it. Also, my joints pain and there are rashes on my arms and back.","pits, joint_pain, rash, skin_rash"
psoriasis,"My palms and soles have grown and developed severe fissures. These cracks are unpleasant and frequently bleed. Also, the skin is starting to peel off.","fissures, bleeding, peeling_skin"
psoriasis,"I've observed that my skin is more sensitive now than it used to be. My skin has a silvery film, especially on my back and elbows.","sensitivity, silver_film"
psoriasis,"My skin is breaking out in rashes. When I scratch or rub the rash, it frequently bleeds. In addition, I've observed little dents in my nails. There is a noticeable inflammation in my nails.","rashes, bleeding, dents, inflammation"
psoriasis,"Because of dry, flaky areas on my skin, I am prone to infections. My joints are in excruciating agony. The skin on my knees and elbows is beginning to flake.","flaky_skin, infection, joint_pain"
psoriasis,"I've had trouble sleeping because of the itching and pain produced by the rash. My nails have little dents, which is really alarming. There is a noticeable inflammation in my nails.","itching, pain, inflammation, rash, dents"
psoriasis,"My genital skin is red and irritated. It is frequently irritating, burning, and unpleasant. There are also rashes in various places of the body. Also, I have a strange pain in my joints.","redness, irritation, burning, discomfort, rashes, joint_pain"
psoriasis,"There is a silver like dusting on my skin. Moreover, the skin on my arms and back are starting to peel off. This is strange and really concerning me.","peeling_skin, silver_dust"
psoriasis,"I'm having joint discomfort in my fingers, wrists, and knees. The pain is frequently aching and throbbing, and it worsens when I move my joints.","pain, joint_discomfort, aching, throbbing"
psoriasis,"My skin rash has extended to other areas of my body, including my chest and belly. It is irritating and unpleasant, and it is frequently worst at night. I'm also experiencing skin flaking.","rash, skin_flaking, worst_at_night"
psoriasis,"I've seen a sudden peeling of skin on various regions of my body, mostly my arms, legs, and back. In addition, I have significant joint pain and skin rashes. The rash is spreading to different parts of my body.","peeling, joint_pain, skin_rash, spreading"
typhoid,I am having severe stomach discomfort and diarrhoea. I have a high fever along with a headache. The previous several days have been really unpleasant.,"stomach_discomfort, diarrhea, fever, headache"
typhoid,"I am having a lot of trouble sleeping because of the high fever and the headache. Moreover, I have constant belly pain, because of which I can't go to work.","fever, headache, belly_pain"
typhoid,"I've been suffering from constipation and stomach discomfort, which has been really uncomfortable. Last night, I had a mild fever too.","constipation, stomach_discomfort, fever"
typhoid,"I have been feeling really fatigued and weak, and I can't seem to get rid of it. I have a mild fever and a strange pain in my abdominal area. I can't understand what is happening.","fatigue, weakness, fever, abdominal_pain"
typhoid,"I am experiencing a lot of nausea and vomiting, and it's been quite difficult for me to eat anything. I've entirely lost my appetite, and as a result, I have become quite weak.","nausea, vomiting, appetite_loss, weakness"
typhoid,"I have developed diarrhea. It is accompanied by severe pain in my belly area. I don't feel like eating anything, and most of the time, I have a mild headache.","diarrhea, severe_pain, mild_headache"
typhoid,"I've had a lot of bloating and constipation, which has been really painful. There is a lot of pressure and pain in my stomach area. I get a high fever and chills every night.","bloating, constipation, stomach_pain, fever, chills"
typhoid,"I've had a persistent stomach pain for the past week, and it is not healing even with medication. I feel like vomiting and can't eat anything, and because of which I have become extremely weak.","stomach_pain, persistent, medication, vomiting, weakness"
typhoid,"I've been experiencing chills, fever, and extreme stomach discomfort. I've been generally unhappy, and I can't seem to get rid of these symptoms.","chills, fever, stomach_discomfort, unhappiness"
typhoid,"Because of the vomiting and diarrhea, I've been having a lot of difficulties staying hydrated. There is a mild fever, too, as well as stomach pain.","vomiting, diarrhea, dehydration, fever, stomach_pain"
typhoid,"I am having a terrible pain in my abdominal part, and I've been feeling really nauseated. I'm also experiencing a mild fever. I am really worried.","pain, nausea, fever"
typhoid,"I've had a high fever, particularly at night. It's been quite unpleasant. There is a little headache, as well as constipation and diarrhea. I don't feel like eating anything.","fever, headache, constipation, diarrhea, loss_of_appetite"
typhoid,"Most of the time I feel fatigued. I don't want to eat anything. I get a high fever and chills every night. Moreover, I have been vomiting since yesterday.","fatigue, fever, chills, vomiting"
typhoid,"I have been getting a headache for the past week that has been growing worse. It has been accompanied by stomach pains, constipation, and diarrhea. I don't know what is happening and I am really worried about it.","headache, stomach_pain, constipation, diarrhea"
typhoid,"I've lost a lot of weight in the last week because I couldn't eat much due to nausea and vomiting. This is followed by a high fever, headache, and stomach pain.","nausea, vomiting, fever, headache, stomach_pain"
typhoid,"I've been having a lot of trouble staying hydrated because of the vomiting and diarrhea. I have a high fever, constipation, and a headache. I am also starting to get a strange pain in my stomach area and I can't do anything physical.","vomiting, diarrhea, fever, constipation, stomach_pain"
typhoid,"There is strange pain in my stomach area. I don't know what the reason behind this is. Moreover, I am starting to get a mild fever along with chills and headaches.","stomach_pain, fever, chills, headaches"
typhoid,"I am having some diarrhea and constipation, which has been quite concerning. In my stomach, there is a severe, painful ache. I'm constantly exhausted and don't feel like eating anything.","diarrhea, constipation, stomach_ache, exhaustion"
typhoid,"I have been experiencing diarrhea and have had loose, watery stools several times a day. I have lost my appetite and feel nauseated all the time. I am starting to get a mild fever too.","diarrhea, loose_stools, nausea, fever"
